date,fear_greed_score,sentiment_label,returns
2025-04-16,29,Fear,-0.02409122649640838
2025-04-17,30,Fear,0.04095092628394692
2025-04-18,33,Fear,0.023875221928433943
2025-04-19,32,Fear,-0.004747433873789397
2025-04-20,37,Fear,0.04229405360161431
2025-04-21,39,Fear,-0.014400325935423508
2025-04-22,47,Neutral,-0.009454119482659173
2025-04-23,72,Greed,0.09149520420779034
2025-04-24,63,Greed,0.014757239132032529
2025-04-25,60,Greed,0.008808120877572767
2025-04-26,65,Greed,-0.009255222120238549
2025-04-27,61,Greed,-0.011752962337382655
2025-04-28,54,Neutral,-0.006032055118901036
2025-04-29,60,Greed,-0.0017257650043286388
2025-04-30,56,Greed,-0.010120731470379063
2025-05-01,53,Neutral,0.008467471070700228
2025-05-02,67,Greed,0.020489490148742018
2025-05-03,65,Greed,-0.018495086869299904
2025-05-04,64,Greed,-0.007937919624649403
2025-05-05,52,Neutral,-0.01917773253500399
2025-05-06,59,Greed,0.019644091385513818
2025-05-07,67,Greed,0.0006721728329954768
2025-05-08,65,Greed,0.0019822390686867752
2025-05-09,73,Greed,0.1101603947922849
2025-05-10,70,Greed,0.05679240596516899
2025-05-11,70,Greed,0.02690118189577606
2025-05-12,70,Greed,-0.02529022288278393
2025-05-13,70,Greed,0.0090346501972558
2025-05-14,73,Greed,0.05523634545676748
2025-05-15,70,Greed,-0.041285353009762105
2025-05-16,71,Greed,-0.04365062648881768
2025-05-17,74,Greed,-0.005834415062253573
2025-05-18,74,Greed,-0.010900207627069669
2025-05-19,74,Greed,0.033754839000001535
2025-05-20,71,Greed,-0.028132066149674118
2025-05-21,70,Greed,0.010022187393259108
2025-05-22,72,Greed,0.03314998992159102
2025-05-23,78,Extreme Greed,0.032253861245971516
2025-05-24,66,Greed,-0.028640206456943207
2025-05-25,74,Greed,0.008954292246506235
2025-05-26,73,Greed,-0.00491812596119523
2025-05-27,74,Greed,-0.0023714515326554997
2025-05-28,71,Greed,0.010652231181689675
2025-05-29,74,Greed,-0.025241619921946068
