timestamp,cardano_price
2025-01-01,0.8442610184323533
2025-01-02,0.9147583319262166
2025-01-03,0.9618480973351441
2025-01-04,1.0904865469624805
2025-01-05,1.0719205077612817
2025-01-06,1.0939767111827936
2025-01-07,1.0941475413501178
2025-01-08,0.9933347400068778
2025-01-09,0.9478995284282535
2025-01-10,0.9060582113414768
2025-01-11,0.9316713148155308
2025-01-12,0.996136878939902
2025-01-13,0.969186964876666
2025-01-14,0.9450610027794694
2025-01-15,0.9944214498919838
2025-01-16,1.084480992215901
2025-01-17,1.0906700675315832
2025-01-18,1.1369537229272808
2025-01-19,1.1009310555353091
2025-01-20,0.9917829386728937
2025-01-21,1.0068201561876229
2025-01-22,1.0046310219001418
2025-01-23,0.9802503420918104
2025-01-24,0.9880340956541441
2025-01-25,0.9715690918885032
2025-01-26,0.9775990304899743
2025-01-27,0.9541780430020652
2025-01-28,0.9331646231189152
2025-01-29,0.9162358892529787
2025-01-30,0.9416326058959792
2025-01-31,0.9609684445044405
2025-02-01,0.9425307818897108
2025-02-02,0.8982630053120425
2025-02-03,0.7981056815290045
2025-02-04,0.8095252800415622
2025-02-05,0.7469703594022901
2025-02-06,0.7332663432877611
2025-02-07,0.7039815460494513
2025-02-08,0.7068603366492864
2025-02-09,0.7021784786978031
2025-02-10,0.6829085131547858
2025-02-11,0.7092884772777551
2025-02-12,0.7798744439436354
2025-02-13,0.7979754265851546
2025-02-14,0.8102560488773543
2025-02-15,0.800915838420313
2025-02-16,0.7814783063035197
2025-02-17,0.7713503011207024
2025-02-18,0.8072872842141813
2025-02-19,0.7534573390949694
2025-02-20,0.7720538356854337
2025-02-21,0.8048194414479836
2025-02-22,0.7616380207672204
2025-02-23,0.7742502077307336
2025-02-24,0.7709438007684473
2025-02-25,0.6799958032161385
2025-02-26,0.6826325380000318
2025-02-27,0.6446208040699569
2025-02-28,0.6461286944605975
2025-03-01,0.6340718656426285
2025-03-02,0.6582602004111846
2025-03-03,1.1383401347214195
2025-03-04,0.8568079668844821
2025-03-05,0.9435445759037009
2025-03-06,0.9757471161760349
2025-03-07,0.9073460390884619
2025-03-08,0.8172312446982826
2025-03-09,0.804467726740253
2025-03-10,0.721388146040346
2025-03-11,0.6750987117510554
2025-03-12,0.7229736562075002
2025-03-13,0.736666917455641
2025-03-14,0.7017276884338084
2025-03-15,0.7386527093718266
2025-03-16,0.7477933206994789
2025-03-17,0.7063226566895222
2025-03-18,0.7182475371685878
2025-03-19,0.7028326612501901
2025-03-20,0.7454676924079612
2025-03-21,0.7177817989305744
2025-03-22,0.7042253265879588
2025-03-23,0.7004888130724237
2025-03-24,0.708589878997602
2025-03-25,0.7299608913945431
2025-03-26,0.7456209405094492
2025-03-27,0.7280096173884845
2025-03-28,0.7381307766619702
2025-03-29,0.7054500054704209
2025-03-30,0.6740559356529756
2025-03-31,0.6601152181346328
2025-04-01,0.6611376773087757
2025-04-02,0.6782918986781525
2025-04-03,0.6416810199741727
2025-04-04,0.650635234098672
2025-04-05,0.6605590488885138
2025-04-06,0.6562187375321188
2025-04-07,0.573016902460604
2025-04-08,0.5846653688337909
2025-04-09,0.5576109268777084
2025-04-10,0.6320092192400434
2025-04-11,0.6099453101466736
2025-04-12,0.624013663949495
2025-04-13,0.658135992436163
2025-04-14,0.6370042586934123
2025-04-15,0.6347389438662727
2025-04-16,0.6080639244271904
2025-04-17,0.6106653469788688
2025-04-18,0.6168950161106203
2025-04-19,0.6273043794612541
2025-04-20,0.6280852975713835
2025-04-21,0.6202087731824584
2025-04-22,0.6226371412727918
2025-04-23,0.6821362911471233
2025-04-24,0.6972646472481486
2025-04-25,0.7220676397924738
2025-04-26,0.7138859038055668
2025-04-27,0.7075935331519487
2025-04-28,0.704070171794187
2025-04-29,0.7052906740354157
2025-04-30,0.6957354792970168
2025-05-01,0.6820275063998128
2025-05-02,0.7048540559063339
2025-05-03,0.6974986414291682
2025-05-04,0.7013467253059199
2025-05-05,0.6763756494805502
2025-05-06,0.6631639151504879
2025-05-07,0.6787761903074216
2025-05-08,0.671376495581957
2025-05-09,0.7651537464755499
2025-05-10,0.7773024778174161
2025-05-11,0.8400596557571808
2025-05-12,0.8048629924679394
2025-05-13,0.8191103769126542
2025-05-14,0.8312541090164433
2025-05-15,0.7985815955519888
2025-05-16,0.760909266948887
2025-05-17,0.7605802350885046
2025-05-18,0.7424784161936966
2025-05-19,0.7518394820880364
2025-05-20,0.7426046048097757
2025-05-21,0.7456441858290309
2025-05-22,0.772065003489696
2025-05-23,0.8077548195843751
2025-05-24,0.748254247966839
2025-05-25,0.7460261925160765
2025-05-26,0.7589761692612583
2025-05-27,0.7582470752465925
2025-05-28,0.7578018172885506
2025-05-29,0.7465205662397495
2025-05-30,0.724272085506191
2025-05-31,0.6912614352706643
2025-06-01,0.6863035406713839
2025-06-02,0.6853559510305921
2025-06-03,0.6900620402912112
2025-06-04,0.684833771475063
2025-06-05,0.6662352525151268
2025-06-06,0.6279989717216173
2025-06-07,0.6564156318236438
2025-06-08,0.665097118031322
2025-06-09,0.6696475032429187
2025-06-10,0.7051927875959849
2025-06-11,0.7161084051691045
2025-06-12,0.6978609557770317
2025-06-13,0.6645616396607636
2025-06-14,0.6415287116259395
